feature,importance,fold
PREV_APPR_CASH_AMT_ANNUITY_MEAN,2255.4458301067352,1
PREV_APPR_CASH_AMT_ANNUITY_SUM,2319.75425696373,1
PREV_APPR_CASH_CNT_PAYMENT_MEAN,2045.4221603870392,1
PREV_APPR_CASH_CNT_PAYMENT_MAX,2135.9909303188324,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: low_MEAN,841.4768187999725,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: low_SUM,10.287869930267334,1
PREV_APPR_CASH_RATIO_ANN_TO_APP_MEAN,2198.63579249382,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,1094.9599237442017,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_SUM,24.82270050048828,1
PREV_APPR_CASH_DAYS_LAST_DUE_1ST_VERSION_DIFF_MEAN,5397.9880928993225,1
PREV_APPR_CASH_DAYS_TERMINATION_DIFF_MEAN,2517.7129740715027,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: high_MEAN,486.2841601371765,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: high_SUM,176.72244882583618,1
PREV_APPR_CASH_DAYS_LAST_DUE_DIFF_MEAN,2401.2926354408264,1
PREV_APPR_CASH_AMT_APPLICATION_MEAN,1090.8963975906372,1
PREV_APPR_CASH_AMT_APPLICATION_SUM,995.7419497966766,1
PREV_APPR_CASH_COUNT,335.1087203025818,1
PREV_APPR_CONSUME_AMT_CREDIT_MEAN,2132.2409830093384,1
PREV_APPR_CONSUME_AMT_CREDIT_SUM,2087.271398305893,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,178.27028131484985,1
PREV_APPR_CONSUME_CNT_PAYMENT_MEAN,1443.754814863205,1
PREV_APPR_CONSUME_CNT_PAYMENT_MAX,1182.3795475959778,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS mobile with interest_MEAN,782.4367728233337,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Computers_MEAN,311.8402795791626,1
PREV_APPR_CONSUME_DAYS_TERMINATION_DIFF_MEAN,3088.3707373142242,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Jewelry_MEAN,4.035749912261963,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Furniture_MEAN,199.21209931373596,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS household without interest_MEAN,445.1428472995758,1
PREV_APPR_CONSUME_RATE_DOWN_PAYMENT_MEAN,3330.0129902362823,1
PREV_APPR_CONSUME_RATE_DOWN_PAYMENT_MAX,6787.696841239929,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,122.7771508693695,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Audio/Video_MEAN,840.4011025428772,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS industry with interest_MEAN,546.2198379039764,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS industry without interest_MEAN,439.35471534729004,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Construction Materials_MEAN,162.29616117477417,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Vehicles_MEAN,51.471510887145996,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS household with interest_MEAN,1141.5370149612427,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,31.44605016708374,1
PREV_APPR_CONSUME_AMT_ANNUITY_MEAN,4454.581604480743,1
PREV_APPR_CONSUME_AMT_ANNUITY_SUM,9868.360484838486,1
PREV_APPR_CONSUME_AMT_APPLICATION_MEAN,3003.187915325165,1
PREV_APPR_CONSUME_AMT_APPLICATION_SUM,6699.817084789276,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS mobile without interest_MEAN,118.72123861312866,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,628.2102513313293,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Others_MEAN,62.91516041755676,1
PREV_APPR_CONSUME_RATIO_ANN_TO_APP_MEAN,3510.225055217743,1
PREV_APPR_CONSUME_DAYS_LAST_DUE_1ST_VERSION_DIFF_MEAN,1475.395340681076,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Mobile_MEAN,746.8299241065979,1
PREV_APPR_CONSUME_DAYS_LAST_DUE_DIFF_MEAN,1495.8450772762299,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS other with interest_MEAN,57.125850677490234,1
PREV_APPR_CONSUME_COUNT,338.2728281021118,1
PREV_APPR_REVOLVING_AMT_CREDIT_MEAN,264.1570086479187,1
PREV_APPR_REVOLVING_AMT_CREDIT_SUM,235.2889485359192,1
PREV_APPR_REVOLVING_AMT_ANNUITY_MEAN,507.4389011859894,1
PREV_APPR_REVOLVING_AMT_ANNUITY_SUM,341.97126054763794,1
PREV_APPR_REVOLVING_PRODUCT_COMBINATION_Card X-Sell_MEAN,314.73577070236206,1
PREV_APPR_REVOLVING_DAYS_LAST_DUE_DIFF_MEAN,1356.945217847824,1
PREV_APPR_REVOLVING_PRODUCT_COMBINATION_Card Street_MEAN,11.53557014465332,1
PREV_REFU_CASH_AMT_CREDIT_MEAN,852.8606157302856,1
PREV_REFU_CASH_AMT_CREDIT_SUM,639.5531630516052,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,2729.0574040412903,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,351.25079822540283,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: low_MEAN,67.02318000793457,1
PREV_REFU_CASH_CNT_PAYMENT_MEAN,3392.754608631134,1
PREV_REFU_CASH_CNT_PAYMENT_MAX,1223.3329100608826,1
PREV_REFU_CASH_RATIO_ANN_TO_APP_MEAN,1247.7324447631836,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: middle_MEAN,250.82499933242798,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: middle_SUM,11.219300270080566,1
PREV_REFU_CASH_AMT_ANNUITY_MEAN,1771.8290448188782,1
PREV_REFU_CASH_AMT_ANNUITY_SUM,827.4606091976166,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: high_MEAN,321.5979197025299,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: high_SUM,6.600039958953857,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,449.78607153892517,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_SUM,18.81389045715332,1
PREV_REFU_CASH_AMT_APPLICATION_MEAN,780.8202710151672,1
PREV_REFU_CASH_AMT_APPLICATION_SUM,553.1887791156769,1
PREV_REFU_CASH_COUNT,432.60695934295654,1
PREV_REFU_CONSUME_AMT_CREDIT_MEAN,387.1442186832428,1
PREV_REFU_CONSUME_AMT_CREDIT_SUM,550.2249202728271,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,160.07979130744934,1
PREV_REFU_CONSUME_CNT_PAYMENT_MEAN,576.309246301651,1
PREV_REFU_CONSUME_CNT_PAYMENT_MAX,279.18179082870483,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS household with interest_MEAN,190.75137162208557,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_XNA_MEAN,41.72523045539856,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS mobile with interest_MEAN,94.49767112731934,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Computers_MEAN,119.03160953521729,1
PREV_REFU_CONSUME_AMT_ANNUITY_MEAN,399.53284883499146,1
PREV_REFU_CONSUME_AMT_ANNUITY_SUM,482.8157527446747,1
PREV_REFU_CONSUME_RATE_DOWN_PAYMENT_MEAN,629.8387317657471,1
PREV_REFU_CONSUME_RATE_DOWN_PAYMENT_MAX,1153.8285088539124,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS mobile without interest_MEAN,24.24525022506714,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,55.259520053863525,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Audio/Video_MEAN,11.517000198364258,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS industry with interest_MEAN,89.70257949829102,1
PREV_REFU_CONSUME_RATIO_ANN_TO_APP_MEAN,442.5817790031433,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Mobile_MEAN,45.63688945770264,1
PREV_REFU_CONSUME_AMT_APPLICATION_MEAN,414.5967810153961,1
PREV_REFU_CONSUME_AMT_APPLICATION_SUM,310.2955391407013,1
PREV_REFU_CONSUME_COUNT,108.13090014457703,1
PREV_REFU_REVOLVING_AMT_CREDIT_MEAN,648.0623826980591,1
PREV_REFU_REVOLVING_AMT_CREDIT_SUM,398.75236415863037,1
PREV_REFU_REVOLVING_PRODUCT_COMBINATION_Card X-Sell_MEAN,178.31573247909546,1
PREV_REFU_REVOLVING_PRODUCT_COMBINATION_Card Street_MEAN,40.787020683288574,1
PREV_REFU_REVOLVING_AMT_ANNUITY_MEAN,475.4515287876129,1
PREV_REFU_REVOLVING_AMT_ANNUITY_SUM,748.3785724639893,1
PREV_REFU_REVOLVING_RATIO_ANN_TO_APP_MEAN,966.4527263641357,1
PREV_REFU_REVOLVING_COUNT,189.73761796951294,1
PREV_CASH_SCORE,9707.851887226105,1
PREV_CONSUME_SCORE,4589.921212673187,1
POS_CNT_PREV_ID,1422.4792003631592,1
POS_DPD_RATIO_MAX,326.8643970489502,1
POS_DPD_RATIO_MEAN,468.63758659362793,1
POS_SK_DPD_MAX_MAX,652.507239818573,1
POS_SK_DPD_MAX_MEAN,8509.607203245163,1
POS_SK_DPD_DEF_MAX_MAX,553.4011800289154,1
POS_SK_DPD_DEF_MAX_MEAN,2332.8191311359406,1
POS_CNT_COMPLETED,362.84211897850037,1
POS_CNT_ACTIVED,518.9254937171936,1
POS_FLAG_UNCOMPLETED,375.1173379421234,1
POS_COUNT,3533.814425945282,1
POS_SCORE,2187.1282551288605,1
INSTAL_DBD_MAX,3360.6312713623047,1
INSTAL_DBD_MEAN,3597.911222934723,1
INSTAL_DBD_SUM,3011.9926409721375,1
INSTAL_AMT_INSTALMENT_MAX,3347.16801905632,1
INSTAL_AMT_INSTALMENT_MEAN,2250.2771232128143,1
INSTAL_AMT_INSTALMENT_SUM,2270.052146434784,1
INSTAL_AMT_PAYMENT_MIN,2897.5738241672516,1
INSTAL_AMT_PAYMENT_MAX,3150.8902282714844,1
INSTAL_AMT_PAYMENT_MEAN,2111.006335735321,1
INSTAL_AMT_PAYMENT_SUM,4527.822401762009,1
INSTAL_PAYMENT_PERC_MEAN,3798.545408964157,1
INSTAL_DPD_MAX,973.4397151470184,1
INSTAL_DPD_MEAN,2955.373485803604,1
INSTAL_DPD_SUM,752.6312935352325,1
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,1166.323519229889,1
INSTAL_COUNT,2976.8569424152374,1
INSTAL_DPD_DBD_RATIO,4414.591724872589,1
INSTAL_DPD_DBD_DIFF,3604.6767523288727,1
INSTAL_SCORE,4577.132696866989,1
CC_RAW_AMT_TOTAL_RECEIVABLE_MAX,597.1088495254517,1
CC_RAW_AMT_TOTAL_RECEIVABLE_MEAN,1163.5015892982483,1
CC_RAW_AMT_BALANCE_MAX,682.0036237239838,1
CC_RAW_AMT_BALANCE_MEAN,1675.3886523246765,1
CC_RAW_AMT_INST_MIN_REGULARITY_MAX,321.9826183319092,1
CC_RAW_AMT_PAYMENT_TOTAL_CURRENT_MAX,1244.9289917945862,1
CC_RAW_AMT_PAYMENT_TOTAL_CURRENT_MEAN,583.5183382034302,1
CC_RAW_AMT_DRAWINGS_CURRENT_MAX,595.5932507514954,1
CC_RAW_AMT_DRAWINGS_CURRENT_MEAN,4964.8176012039185,1
CC_RAW_AMT_DRAWINGS_CURRENT_SUM,680.5617070198059,1
CC_RAW_AMT_PAYMENT_MAX_MEAN,907.8875379562378,1
CC_RAW_AMT_PAYMENT_CURRENT_MEAN,143.588369846344,1
CC_RM_UNUSE_AMT_TOTAL_RECEIVABLE_MEAN,1116.5386917591095,1
CC_RM_UNUSE_AMT_BALANCE_MEAN,326.2982313632965,1
CC_RM_UNUSE_AMT_INST_MIN_REGULARITY_MEAN,464.01857566833496,1
CC_RM_UNUSE_AMT_PAYMENT_CURRENT_SUM,1820.4359991550446,1
CC_EXCEED_AMT_DRAWINGS_CURRENT_MAX,543.4506087303162,1
CC_EXCEED_AMT_BALANCE_MEAN,1656.5382707118988,1
CC_EXCEED_AMT_PAYMENT_CURRENT_SUM,945.52232837677,1
CC_COUNT,1146.3432791233063,1
CC_SCORE,4921.299991369247,1
MIX_CC_BAL_MEAN_TO_INCOME,2641.1693539619446,1
MIX_CC_BAL_MAX_TO_INCOME,1007.4168438911438,1
MIX_CC_TOTAL_RECEIVABLE_MEAN_TO_INCOME,1109.1527144908905,1
AMT_ANNUITY,13226.667998075485,2
AMT_CREDIT,4404.212210178375,2
AMT_GOODS_PRICE,6782.257299423218,2
AMT_INCOME_TOTAL,2640.169731616974,2
CODE_GENDER,7806.549930334091,2
DAYS_BIRTH,13924.91739153862,2
DAYS_EMPLOYED,12919.099656581879,2
DAYS_ID_PUBLISH,6885.934944868088,2
DAYS_REGISTRATION,5766.956517457962,2
DEF_30_CNT_SOCIAL_CIRCLE,426.53439950942993,2
DEF_60_CNT_SOCIAL_CIRCLE,303.3553912639618,2
EXT_SOURCE_1,7867.28310585022,2
EXT_SOURCE_2,7960.007863998413,2
EXT_SOURCE_3,12203.130152463913,2
FLAG_OWN_REALTY,190.2429337501526,2
OBS_30_CNT_SOCIAL_CIRCLE,853.7373585700989,2
OBS_60_CNT_SOCIAL_CIRCLE,712.1379096508026,2
OWN_CAR_AGE,5297.6812381744385,2
REQ_CNT,527.4753580093384,2
NEW_CREDIT_TO_ANNUITY_RATIO,29513.25808405876,2
NEW_CREDIT_TO_GOODS_RATIO,21694.351185321808,2
NEW_CREDIT_TO_INCOME,5720.163152456284,2
NEW_EMPLOY_TO_BIRTH_RATIO,8203.506142139435,2
NEW_SOURCES_PROD_12,7408.570364236832,2
NEW_SOURCES_PROD_23,21738.447284460068,2
NEW_SOURCES_PROD_13,6338.400764942169,2
NEW_EXT_SOURCES_MEAN,239871.8790562153,2
NEW_SCORES_STD,3689.4224801063538,2
NEW_CAR_TO_BIRTH_RATIO,4815.013114690781,2
NEW_PHONE_TO_BIRTH_RATIO,5089.664492845535,2
DEF_TO_OBS_30_RATIO,2362.9874308109283,2
DEF_TO_OBS_60_RATIO,1505.3290631771088,2
NAME_CONTRACT_TYPE_Cash loans,1404.5891778469086,2
NAME_CONTRACT_TYPE_Revolving loans,35.49460029602051,2
NAME_EDUCATION_TYPE_Higher education,5508.442537307739,2
NAME_EDUCATION_TYPE_Incomplete higher,124.94917964935303,2
NAME_EDUCATION_TYPE_Lower secondary,184.67238998413086,2
NAME_EDUCATION_TYPE_Secondary / secondary special,3243.314706325531,2
NAME_INCOME_TYPE_Commercial associate,247.43290853500366,2
NAME_INCOME_TYPE_State servant,981.5151391029358,2
NAME_INCOME_TYPE_Working,2334.7965030670166,2
BURO_DPD_SCORE_MEAN,1609.5980191230774,2
BURO_CREDIT_TYPE_Credit card_MEAN,2155.8570115566254,2
BURO_CREDIT_TYPE_Consumer credit_MEAN,215.10450315475464,2
BURO_CREDIT_ACTIVE_Active_MEAN,1365.6815915107727,2
BURO_ENDDATE_DIFF_MEAN,3808.2986080646515,2
BURO_ENDDATE_FACT_DIFF_MEAN,3113.2452347278595,2
BURO_CREDIT_ACTIVE_Closed_MEAN,3979.602816104889,2
BURO_AMT_CREDIT_SUM_DEBT_MAX,3176.897646665573,2
BURO_AMT_CREDIT_SUM_DEBT_SUM,4036.8456859588623,2
BURO_CREDIT_ACTIVE_Sold_MEAN,219.71874833106995,2
ACTIVE_DPD_SCORE_MEAN,1021.8430495262146,2
ACTIVE_AMT_CREDIT_SUM_MAX,3875.358666419983,2
ACTIVE_AMT_CREDIT_SUM_MEAN,4034.34907412529,2
ACTIVE_AMT_CREDIT_SUM_SUM,5204.605105400085,2
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,1978.5465655326843,2
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,1177.400652885437,2
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,4485.421536445618,2
ACTIVE_ENDDATE_DIFF_MEAN,4510.435735940933,2
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,6812.441212892532,2
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,2782.4514532089233,2
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,1295.2621881961823,2
CLOSED_DPD_SCORE_MEAN,1374.586674451828,2
CLOSED_AMT_CREDIT_SUM_MAX,2816.3056898117065,2
CLOSED_AMT_CREDIT_SUM_MEAN,3255.821551322937,2
CLOSED_AMT_CREDIT_SUM_SUM,4368.036149263382,2
CLOSED_AMT_CREDIT_SUM_LIMIT_MAX,157.6463599205017,2
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,157.26592111587524,2
CLOSED_ENDDATE_FACT_DIFF_MEAN,2365.963385820389,2
CLOSED_AMT_ANNUITY_MAX,956.8499293327332,2
CLOSED_AMT_ANNUITY_MEAN,573.0762507915497,2
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,3969.209429502487,2
CLOSED_ENDDATE_DIFF_MEAN,3034.152897119522,2
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,376.65115118026733,2
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,482.43373560905457,2
NEW_RATIO_BURO_DPD_SCORE_MEAN,858.9236500263214,2
NEW_RATIO_BURO_AMT_CREDIT_SUM_MAX,2421.654335975647,2
NEW_RATIO_BURO_AMT_CREDIT_SUM_MEAN,2329.7778708934784,2
NEW_RATIO_BURO_AMT_CREDIT_SUM_SUM,4164.4709684848785,2
NEW_RATIO_BURO_AMT_CREDIT_SUM_LIMIT_MEAN,1383.4337186813354,2
NEW_RATIO_BURO_AMT_CREDIT_SUM_LIMIT_SUM,798.1863899230957,2
NEW_RATIO_BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,612.6595115661621,2
NEW_RATIO_BURO_ENDDATE_DIFF_MEAN,2681.985925912857,2
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_MEAN,2835.7689151763916,2
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_SUM,2873.1761078834534,2
BUREAU_SCORE,4821.759006261826,2
PREV_APPR_CASH_AMT_CREDIT_MEAN,1234.8961102962494,2
PREV_APPR_CASH_AMT_CREDIT_SUM,1502.8613646030426,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: middle_MEAN,85.32965040206909,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,1910.6860342025757,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: low_SUM,239.12232995033264,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,548.989378452301,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: middle_SUM,243.0038697719574,2
PREV_APPR_CASH_AMT_ANNUITY_MEAN,2385.5265758037567,2
PREV_APPR_CASH_AMT_ANNUITY_SUM,2538.623336315155,2
PREV_APPR_CASH_CNT_PAYMENT_MEAN,2554.2478635311127,2
PREV_APPR_CASH_CNT_PAYMENT_MAX,2826.830957889557,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: low_MEAN,766.3322746753693,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: low_SUM,0.0,2
PREV_APPR_CASH_RATIO_ANN_TO_APP_MEAN,2605.339392900467,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,1411.1096534729004,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_SUM,76.28792953491211,2
PREV_APPR_CASH_DAYS_LAST_DUE_1ST_VERSION_DIFF_MEAN,4687.606120347977,2
PREV_APPR_CASH_DAYS_TERMINATION_DIFF_MEAN,3157.9725465774536,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: high_MEAN,606.0841670036316,2
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: high_SUM,20.659029483795166,2
PREV_APPR_CASH_DAYS_LAST_DUE_DIFF_MEAN,1706.2196655273438,2
PREV_APPR_CASH_AMT_APPLICATION_MEAN,734.1447184085846,2
PREV_APPR_CASH_AMT_APPLICATION_SUM,982.7452571392059,2
PREV_APPR_CASH_COUNT,341.9973101615906,2
PREV_APPR_CONSUME_AMT_CREDIT_MEAN,2271.066692352295,2
PREV_APPR_CONSUME_AMT_CREDIT_SUM,2223.8084506988525,2
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,198.5812418460846,2
PREV_APPR_CONSUME_CNT_PAYMENT_MEAN,1633.0282967090607,2
PREV_APPR_CONSUME_CNT_PAYMENT_MAX,1021.2505407333374,2
