feature,importance,fold
NEW_RATIO_BURO_AMT_CREDIT_SUM_MEAN,2380.878508090973,1
NEW_RATIO_BURO_AMT_CREDIT_SUM_SUM,3702.433538198471,1
NEW_RATIO_BURO_AMT_ANNUITY_MAX,819.8293702602386,1
NEW_RATIO_BURO_AMT_ANNUITY_MEAN,848.2522985935211,1
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_MAX,1903.8718938827515,1
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_MEAN,1947.2939984798431,1
NEW_RATIO_BURO_AMT_CREDIT_SUM_DEBT_SUM,2600.7091472148895,1
NEW_RATIO_BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,21.196929931640625,1
PREV_APPR_CASH_RATIO_ANN_TO_APP_MEAN,2232.1581180095673,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,2355.4402537345886,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: low_SUM,97.42634916305542,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: low_MEAN,835.0408799648285,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: low_SUM,8.848600387573242,1
PREV_APPR_CASH_DAYS_LAST_DUE_DIFF_MEAN,2114.229156255722,1
PREV_APPR_CASH_DAYS_LAST_DUE_1ST_VERSION_DIFF_MEAN,6970.86768913269,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,1105.9704365730286,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_SUM,100.86739921569824,1
PREV_APPR_CASH_CNT_PAYMENT_MEAN,2797.0767436027527,1
PREV_APPR_CASH_CNT_PAYMENT_MAX,2463.2872133255005,1
PREV_APPR_CASH_DAYS_TERMINATION_DIFF_MEAN,2696.7440304756165,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: high_MEAN,1383.3199443817139,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: high_SUM,181.25911855697632,1
PREV_APPR_CASH_AMT_CREDIT_MEAN,1175.484411239624,1
PREV_APPR_CASH_AMT_CREDIT_SUM,1515.9722411632538,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: middle_MEAN,139.05505990982056,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash Street: middle_SUM,62.35141038894653,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,427.42471837997437,1
PREV_APPR_CASH_PRODUCT_COMBINATION_Cash X-Sell: middle_SUM,283.118191242218,1
PREV_APPR_CASH_AMT_APPLICATION_MEAN,1059.5121512413025,1
PREV_APPR_CASH_AMT_APPLICATION_SUM,1198.2241599559784,1
PREV_APPR_CASH_AMT_ANNUITY_MEAN,2575.1629049777985,1
PREV_APPR_CASH_AMT_ANNUITY_SUM,2557.06516957283,1
PREV_APPR_CASH_COUNT,310.8373513221741,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Furniture_MEAN,483.7141058444977,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Vehicles_MEAN,57.87722039222717,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS household with interest_MEAN,1283.3086686134338,1
PREV_APPR_CONSUME_CNT_PAYMENT_MEAN,1367.6158828735352,1
PREV_APPR_CONSUME_CNT_PAYMENT_MAX,1155.673523902893,1
PREV_APPR_CONSUME_AMT_CREDIT_MEAN,2191.0962834358215,1
PREV_APPR_CONSUME_AMT_CREDIT_SUM,2557.377657175064,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,44.719340324401855,1
PREV_APPR_CONSUME_AMT_APPLICATION_MEAN,3706.061954975128,1
PREV_APPR_CONSUME_AMT_APPLICATION_SUM,6789.323500156403,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS others without interest_MEAN,3.839790105819702,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS industry with interest_MEAN,657.5595796108246,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Computers_MEAN,268.383668422699,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Mobile_MEAN,933.7115392684937,1
PREV_APPR_CONSUME_DAYS_LAST_DUE_DIFF_MEAN,1438.4782407283783,1
PREV_APPR_CONSUME_DAYS_LAST_DUE_1ST_VERSION_DIFF_MEAN,1564.3484292030334,1
PREV_APPR_CONSUME_DAYS_TERMINATION_DIFF_MEAN,3559.3237040042877,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS other with interest_MEAN,53.618199586868286,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Construction Materials_MEAN,168.0747902393341,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Jewelry_MEAN,8.047549962997437,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,772.5018815994263,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,159.83116936683655,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS industry without interest_MEAN,415.55246925354004,1
PREV_APPR_CONSUME_RATIO_ANN_TO_APP_MEAN,4140.492748498917,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_XNA_MEAN,0.0,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Homewares_MEAN,0.0,1
PREV_APPR_CONSUME_RATE_DOWN_PAYMENT_MEAN,3326.5809857845306,1
PREV_APPR_CONSUME_RATE_DOWN_PAYMENT_MAX,6909.568818092346,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS household without interest_MEAN,823.2118806838989,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS mobile with interest_MEAN,1259.2630870342255,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Audio/Video_MEAN,802.1110095977783,1
PREV_APPR_CONSUME_PRODUCT_COMBINATION_POS mobile without interest_MEAN,73.47199964523315,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,51.57276940345764,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Others_MEAN,49.18530893325806,1
PREV_APPR_CONSUME_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,0.0,1
PREV_APPR_CONSUME_AMT_ANNUITY_MEAN,4454.145726680756,1
PREV_APPR_CONSUME_AMT_ANNUITY_SUM,10329.681137800217,1
PREV_APPR_CONSUME_COUNT,346.32191586494446,1
PREV_APPR_REVOLVING_RATIO_ANN_TO_APP_MEAN,28.22074031829834,1
PREV_APPR_REVOLVING_AMT_CREDIT_MEAN,295.80008935928345,1
PREV_APPR_REVOLVING_AMT_CREDIT_SUM,156.67542934417725,1
PREV_APPR_REVOLVING_PRODUCT_COMBINATION_Card Street_MEAN,333.20795035362244,1
PREV_APPR_REVOLVING_DAYS_LAST_DUE_DIFF_MEAN,1199.9474115371704,1
PREV_APPR_REVOLVING_DAYS_TERMINATION_DIFF_MEAN,137.3902199268341,1
PREV_APPR_REVOLVING_PRODUCT_COMBINATION_Card X-Sell_MEAN,16.809679985046387,1
PREV_APPR_REVOLVING_AMT_ANNUITY_MEAN,447.8115601539612,1
PREV_APPR_REVOLVING_AMT_ANNUITY_SUM,430.9049515724182,1
PREV_APPR_REVOLVING_COUNT,0.0,1
PREV_REFU_CASH_RATIO_ANN_TO_APP_MEAN,1320.9278836250305,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: low_MEAN,2618.436045885086,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: low_SUM,40.24648094177246,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: low_MEAN,1613.767259836197,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: low_SUM,47.195109367370605,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: middle_MEAN,469.1687331199646,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: middle_SUM,29.315330028533936,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,648.2620820999146,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash X-Sell: high_SUM,74.68984889984131,1
PREV_REFU_CASH_CNT_PAYMENT_MEAN,4114.558874130249,1
PREV_REFU_CASH_CNT_PAYMENT_MAX,933.3258013725281,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: high_MEAN,306.06791138648987,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: high_SUM,23.64417028427124,1
PREV_REFU_CASH_AMT_CREDIT_MEAN,804.0926666259766,1
PREV_REFU_CASH_AMT_CREDIT_SUM,768.5910837650299,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: middle_MEAN,178.82508754730225,1
PREV_REFU_CASH_PRODUCT_COMBINATION_Cash Street: middle_SUM,12.1875,1
PREV_REFU_CASH_AMT_APPLICATION_MEAN,872.7155783176422,1
PREV_REFU_CASH_AMT_APPLICATION_SUM,610.3370425701141,1
PREV_REFU_CASH_AMT_ANNUITY_MEAN,2223.587317466736,1
PREV_REFU_CASH_AMT_ANNUITY_SUM,1067.2561419010162,1
PREV_REFU_CASH_COUNT,217.86600160598755,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS industry without interest_MEAN,0.0,1
PREV_REFU_CONSUME_RATIO_ANN_TO_APP_MEAN,603.3537900447845,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_XNA_MEAN,32.651649713516235,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Furniture_MEAN,11.092499732971191,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Vehicles_MEAN,0.0,1
PREV_REFU_CONSUME_RATE_DOWN_PAYMENT_MEAN,672.8634815216064,1
PREV_REFU_CONSUME_RATE_DOWN_PAYMENT_MAX,1283.1488718986511,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS household with interest_MEAN,110.13790988922119,1
PREV_REFU_CONSUME_CNT_PAYMENT_MEAN,480.5930919647217,1
PREV_REFU_CONSUME_CNT_PAYMENT_MAX,320.5428490638733,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS household without interest_MEAN,17.071539878845215,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS mobile with interest_MEAN,102.28858041763306,1
PREV_REFU_CONSUME_AMT_CREDIT_MEAN,450.76665782928467,1
PREV_REFU_CONSUME_AMT_CREDIT_SUM,414.95121717453003,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Audio/Video_MEAN,46.9668402671814,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Clothing and Accessories_MEAN,0.0,1
PREV_REFU_CONSUME_AMT_APPLICATION_MEAN,523.9768755435944,1
PREV_REFU_CONSUME_AMT_APPLICATION_SUM,376.7264904975891,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS mobile without interest_MEAN,21.096230268478394,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS industry with interest_MEAN,106.45614004135132,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Computers_MEAN,125.8210883140564,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,0.0,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Mobile_MEAN,100.07253932952881,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Homewares_MEAN,0.0,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS others without interest_MEAN,0.0,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Others_MEAN,0.0,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Medical Supplies_MEAN,0.0,1
PREV_REFU_CONSUME_PRODUCT_COMBINATION_POS other with interest_MEAN,0.0,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Construction Materials_MEAN,0.0,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Jewelry_MEAN,0.0,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Consumer Electronics_MEAN,42.940770864486694,1
PREV_REFU_CONSUME_NAME_GOODS_CATEGORY_Photo / Cinema Equipment_MEAN,101.36350965499878,1
PREV_REFU_CONSUME_AMT_ANNUITY_MEAN,520.688099861145,1
PREV_REFU_CONSUME_AMT_ANNUITY_SUM,664.6215364933014,1
PREV_REFU_CONSUME_COUNT,128.61537075042725,1
PREV_REFU_REVOLVING_RATIO_ANN_TO_APP_MEAN,1074.2069909572601,1
PREV_REFU_REVOLVING_PRODUCT_COMBINATION_Card X-Sell_MEAN,219.8901505470276,1
PREV_REFU_REVOLVING_PRODUCT_COMBINATION_Card Street_MEAN,11.594799995422363,1
PREV_REFU_REVOLVING_AMT_CREDIT_MEAN,645.2075610160828,1
PREV_REFU_REVOLVING_AMT_CREDIT_SUM,640.5772438049316,1
PREV_REFU_REVOLVING_AMT_ANNUITY_MEAN,534.1678495407104,1
PREV_REFU_REVOLVING_AMT_ANNUITY_SUM,624.0206713676453,1
PREV_REFU_REVOLVING_COUNT,229.6209397315979,1
POS_CNT_PREV_ID,1739.1593458652496,1
POS_SK_DPD_DEF_MAX,984.9855551719666,1
POS_SK_DPD_DEF_MEAN,8211.560920000076,1
POS_SK_DPD_MAX,853.9564597606659,1
POS_SK_DPD_MEAN,2732.7412695884705,1
POS_CNT_COMPLETED,296.75166273117065,1
POS_CNT_ACTIVED,540.3228094577789,1
FLAG_UNCOMPLETED,544.6483917236328,1
POS_COUNT,4839.980203866959,1
INSTAL_DBD_MAX,4008.122106075287,1
INSTAL_DBD_MEAN,4808.866812705994,1
INSTAL_DBD_SUM,3801.909589290619,1
INSTAL_DPD_MAX,941.3730046749115,1
INSTAL_DPD_MEAN,3239.4886059761047,1
INSTAL_DPD_SUM,556.099312543869,1
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,1514.0827329158783,1
INSTAL_PAYMENT_PERC_MEAN,4381.774406194687,1
INSTAL_AMT_PAYMENT_MIN,2954.1340544223785,1
INSTAL_AMT_PAYMENT_MAX,3145.1403415203094,1
INSTAL_AMT_PAYMENT_MEAN,1926.3552961349487,1
INSTAL_AMT_PAYMENT_SUM,4753.0835864543915,1
INSTAL_AMT_INSTALMENT_MAX,3427.311791419983,1
INSTAL_AMT_INSTALMENT_MEAN,2428.7655715942383,1
INSTAL_AMT_INSTALMENT_SUM,2576.985628604889,1
INSTAL_COUNT,4084.386958837509,1
INSTAL_DPD_DBD_RATIO,4886.131025791168,1
INSTAL_DPD_DBD_DIFF,5083.111674785614,1
CC_RAW_AMT_PAYMENT_MAX_MEAN,1386.3801481723785,1
CC_RAW_AMT_DRAWINGS_CURRENT_MAX,440.32682061195374,1
CC_RAW_AMT_DRAWINGS_CURRENT_MEAN,5842.58237361908,1
CC_RAW_AMT_DRAWINGS_CURRENT_SUM,771.7992091178894,1
CC_RAW_AMT_INST_MIN_REGULARITY_MAX,430.23777198791504,1
CC_RAW_AMT_PAYMENT_CURRENT_MEAN,28.903730869293213,1
CC_RAW_AMT_PAYMENT_TOTAL_CURRENT_MAX,1350.2597711086273,1
CC_RAW_AMT_PAYMENT_TOTAL_CURRENT_MEAN,700.8023498058319,1
CC_RAW_AMT_TOTAL_RECEIVABLE_MAX,588.8819706439972,1
CC_RAW_AMT_TOTAL_RECEIVABLE_MEAN,1522.3463730812073,1
CC_RAW_AMT_BALANCE_MAX,939.9147243499756,1
CC_RAW_AMT_BALANCE_MEAN,2292.901728630066,1
CC_RM_UNUSE_AMT_INST_MIN_REGULARITY_MEAN,596.9017629623413,1
CC_RM_UNUSE_AMT_TOTAL_RECEIVABLE_MEAN,1075.7566888332367,1
CC_RM_UNUSE_AMT_PAYMENT_CURRENT_SUM,2730.0552775859833,1
CC_RM_UNUSE_AMT_BALANCE_MEAN,334.53863978385925,1
CC_EXCEED_AMT_DRAWINGS_CURRENT_MAX,591.7586090564728,1
CC_EXCEED_AMT_PAYMENT_CURRENT_SUM,1439.5304408073425,1
CC_EXCEED_AMT_BALANCE_MEAN,1950.3743274211884,1
CC_COUNT,1331.8018465042114,1
MIX_CC_BAL_MEAN_TO_INCOME,2200.225363254547,1
MIX_CC_BAL_MAX_TO_INCOME,1073.5757293701172,1
MIX_CC_TOTAL_RECEIVABLE_MEAN_TO_INCOME,1679.7143530845642,1
AMT_ANNUITY,12548.276288509369,2
AMT_CREDIT,3925.6253077983856,2
AMT_GOODS_PRICE,6622.171286821365,2
AMT_INCOME_TOTAL,2204.5536236763,2
CODE_GENDER,7767.3522181510925,2
DAYS_BIRTH,13227.892946958542,2
DAYS_EMPLOYED,12643.558777332306,2
DAYS_ID_PUBLISH,6029.381673574448,2
DAYS_REGISTRATION,4967.917236566544,2
DEF_30_CNT_SOCIAL_CIRCLE,474.11788272857666,2
DEF_60_CNT_SOCIAL_CIRCLE,121.59258937835693,2
EXT_SOURCE_1,7627.290354251862,2
EXT_SOURCE_2,8572.159494876862,2
EXT_SOURCE_3,11913.56141591072,2
FLAG_OWN_CAR,239.67319774627686,2
FLAG_OWN_REALTY,129.8762493133545,2
OBS_30_CNT_SOCIAL_CIRCLE,669.2194013595581,2
OBS_60_CNT_SOCIAL_CIRCLE,678.5493586063385,2
OWN_CAR_AGE,4918.479236125946,2
REQ_CNT,291.4926526546478,2
NEW_CREDIT_TO_ANNUITY_RATIO,28787.923703193665,2
NEW_CREDIT_TO_GOODS_RATIO,20863.018902778625,2
NEW_CREDIT_TO_INCOME,4966.65861082077,2
NEW_EMPLOY_TO_BIRTH_RATIO,7390.512254476547,2
NEW_SOURCES_PROD_12,6891.553630590439,2
NEW_SOURCES_PROD_23,24985.823357582092,2
NEW_SOURCES_PROD_13,5538.724524974823,2
NEW_EXT_SOURCES_MEAN,234859.5732471943,2
NEW_SCORES_STD,3247.704440832138,2
NEW_CAR_TO_BIRTH_RATIO,4252.226731300354,2
NEW_PHONE_TO_BIRTH_RATIO,4282.100013256073,2
DEF_TO_OBS_30_RATIO,2068.869494199753,2
DEF_TO_OBS_60_RATIO,1651.0576376914978,2
NAME_CONTRACT_TYPE_Cash loans,1377.28760099411,2
NAME_CONTRACT_TYPE_Revolving loans,225.14279508590698,2
NAME_EDUCATION_TYPE_Academic degree,0.0,2
NAME_EDUCATION_TYPE_Higher education,5233.645710945129,2
NAME_EDUCATION_TYPE_Incomplete higher,97.61297845840454,2
NAME_EDUCATION_TYPE_Lower secondary,165.97453927993774,2
NAME_EDUCATION_TYPE_Secondary / secondary special,3296.9050064086914,2
NAME_INCOME_TYPE_Commercial associate,174.14170932769775,2
NAME_INCOME_TYPE_Pensioner,0.0,2
NAME_INCOME_TYPE_State servant,947.9267649650574,2
NAME_INCOME_TYPE_Working,2523.126409292221,2
NAME_INCOME_TYPE_others,0.0,2
BURO_CREDIT_ACTIVE_Active_MEAN,1160.9055228233337,2
BURO_CREDIT_ACTIVE_Sold_MEAN,331.2418808937073,2
BURO_CREDIT_DAY_OVERDUE_MAX,96.1678307056427,2
BURO_DAYS_CREDIT_ENDDATE_MEAN,4358.826635122299,2
BURO_CREDIT_TYPE_Consumer credit_MEAN,1637.3824923038483,2
BURO_CREDIT_TYPE_Microloan_MEAN,5191.925827026367,2
BURO_CREDIT_TYPE_Credit card_MEAN,1736.8721737861633,2
BURO_CREDIT_TYPE_Others_MEAN,49.912150382995605,2
BURO_AMT_CREDIT_SUM_DEBT_MAX,1190.4206902980804,2
BURO_AMT_CREDIT_SUM_DEBT_MEAN,4062.701539993286,2
BURO_AMT_CREDIT_SUM_DEBT_SUM,1625.3329770565033,2
BURO_CREDIT_ACTIVE_Closed_MEAN,3450.4102721214294,2
BURO_CREDIT_TYPE_Mortgage_MEAN,1996.478859424591,2
BURO_MAX_DPD_MAX,686.5268552303314,2
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,3954.2744131088257,2
ACTIVE_CREDIT_DAY_OVERDUE_MAX,72.43264055252075,2
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,6304.308578968048,2
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,1638.7800784111023,2
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,962.0871689319611,2
ACTIVE_MAX_DPD_MAX,238.3301978111267,2
ACTIVE_AMT_CREDIT_SUM_MAX,3703.7123789787292,2
ACTIVE_AMT_CREDIT_SUM_MEAN,3970.808559656143,2
ACTIVE_AMT_CREDIT_SUM_SUM,4364.345528841019,2
ACTIVE_AMT_ANNUITY_MAX,1160.236171722412,2
ACTIVE_AMT_ANNUITY_MEAN,775.8619709014893,2
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,1472.1855568885803,2
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,3226.067403793335,2
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,2054.958915233612,2
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,1222.7947266101837,2
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,3894.920940876007,2
CLOSED_CREDIT_DAY_OVERDUE_MAX,0.0,2
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,2693.317926645279,2
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,169.71973085403442,2
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,6.216919898986816,2
CLOSED_MAX_DPD_MAX,358.568288564682,2
