SK_ID_CURR,TARGET
100001,0.03530952121077358
100005,0.13472204265508203
100013,0.027812771209982087
100028,0.02668284798703909
100038,0.1747583464222453
100042,0.058674021467169754
100057,0.00752628229197398
100065,0.02872835685883389
100066,0.009627391165294354
100067,0.04414000258017703
100074,0.0597919261445519
100090,0.036303975210660935
100091,0.1991504248926534
100092,0.08714589433625784
100106,0.03704771524899136
100107,0.13117153034769632
100109,0.029077583380226497
100117,0.02220105096126751
100128,0.13526120459813948
100141,0.04480472374368031
100150,0.03702661360551402
100168,0.011486791172344548
100169,0.036092141828999974
100170,0.25722576591341734
100171,0.09331966852517048
100172,0.07225622953068478
100184,0.061341777247990184
100187,0.060318559377275066
100212,0.04096589953884987
100222,0.042029781332387814
100223,0.033008557674337184
100232,0.009339732022115809
100241,0.13508845509952908
100245,0.022343243652240365
100253,0.03643251521856776
100256,0.07537503271298943
100271,0.01508196497884523
100278,0.2546294987713024
100280,0.009526817600957173
100306,0.18920437572479373
100311,0.06242359902230397
100312,0.03598273038607512
100330,0.1070234869703883
100331,0.021650822050975297
100352,0.16727956845887715
100358,0.058444547754990334
100367,0.023316280420298326
100382,0.06886681967706676
100384,0.1690298882369702
100385,0.05178870882367572
100386,0.03747942231863922
100399,0.02690286504028082
100404,0.03571458404974856
100416,0.021107811543322183
100422,0.039204077395931666
100426,0.0314700318702428
100438,0.029053903087007303
100444,0.1423306628015898
100445,0.16650534133030387
100446,0.0672856367991725
100447,0.021349171455576705
100450,0.11492816728460795
100466,0.02011865018915221
100483,0.01615461086048121
100484,0.01758397493593675
100494,0.0644715563007761
100510,0.1264885428780645
100512,0.009863395349274107
100517,0.03028437447281319
100548,0.02502914148827591
100551,0.062338422909754734
100552,0.07574063008876578
100553,0.010585750328041803
100561,0.14971849565932277
100568,0.4021312792387833
100569,0.014429609665237758
100591,0.17229751033358234
100592,0.029511197040080518
100602,0.03589249099262482
100607,0.06705419066637211
100613,0.0779981825141677
100617,0.13200743862841355
100618,0.15365087006900296
100622,0.051014378627689205
100625,0.06449509524911722
100677,0.08399788826148827
100699,0.022569468038417646
100702,0.3401380332228254
100711,0.03620985871198743
100729,0.111061692505819
100740,0.2655142809486541
100744,0.1295539109722499
100745,0.02735139211355598
100747,0.130937219673193
100751,0.28555196522729887
100752,0.04387760870503747
100753,0.14892714191505435
100754,0.21878025168004867
100760,0.03171166554351173
100762,0.15726412195623682
100763,0.033969221631984146
100765,0.015103305229078339
100770,0.10440119028907167
100772,0.028522406552188143
100777,0.03274140828762325
100791,0.012172286174789682
100792,0.010396087959354875
100797,0.05794248431278178
100823,0.0206307794955431
100826,0.04215604856159068
100830,0.032803746141002614
100836,0.15371597412052976
100872,0.09406421340426403
100910,0.036854116067747376
100913,0.17467361553047958
100918,0.03294174049497196
100931,0.0066007079798834495
100952,0.039487068421997736
100953,0.021851850804410843
100965,0.17329800131639972
100970,0.032121117472435984
100982,0.1670731755047842
100983,0.3440402147462968
100984,0.08157413567735265
100987,0.05253187458194131
100997,0.04669597558577462
100998,0.31002485858932294
101002,0.046693029371439015
101005,0.1827649491837352
101008,0.31016630175956594
101020,0.03518427687539704
101021,0.04365862421274065
101024,0.039640947753749184
101025,0.25394872303864335
101026,0.04621706821138521
101031,0.014443212838338807
101041,0.014273897345770791
101051,0.005229692669259282
101055,0.07497791590034694
101056,0.214006556512785
101057,0.023068982582562538
101064,0.01886041215545988
101079,0.06603649269974342
101087,0.013611726555680433
101090,0.019269191454435865
101092,0.08001571009302445
101097,0.15716484477001355
101099,0.023278303520865743
101107,0.11695374532291164
101118,0.0509734323497684
101125,0.1655290285688405
101126,0.012116314933127717
101128,0.007500562114760367
101136,0.029779616581722942
101140,0.26678564553212336
101149,0.08321013352568403
101160,0.13350072578322264
101169,0.2937103325670151
101181,0.05539607317812954
101186,0.010225615299041159
101190,0.03216003235474998
101193,0.06160548871549426
101194,0.14943528142505458
101198,0.1298299976502496
101200,0.013251162310079811
101204,0.02109036279018238
101211,0.06596318688741128
101213,0.04000380900236283
101223,0.026301341587102303
101225,0.1587043668382968
101237,0.06367078953079518
101243,0.05198171235515144
101244,0.1450485360157001
101258,0.02647576096308489
101259,0.05911746829971279
101268,0.09882319628799952
101269,0.019440708971843513
101271,0.03794298313497098
101279,0.04227073516982112
101281,0.12046028940932801
101287,0.06549694118895755
101292,0.03151861972694134
101294,0.02827109415081508
101296,0.09376167467508054
101297,0.015057646953924036
101299,0.025932726526658977
101301,0.03351291852324015
101305,0.0792127041962695
101308,0.19785163294661212
101318,0.009547746538810518
101327,0.28364854694699027
101329,0.014585868902338345
101332,0.06114489985185578
101337,0.031141908862876475
101343,0.02259607407948106
101345,0.013755964418622786
101346,0.018283255729016613
101353,0.024100285196951052
101354,0.13012429607611686
101355,0.1589200902661934
101356,0.024192901092063943
101362,0.0494163900433425
101363,0.5935705521701036
101365,0.020243139765837657
101366,0.03839277252049375
101367,0.24916773171873133
101368,0.017548709209171898
101374,0.1081431808234698
101380,0.014984937125031132
101383,0.02722507358608808
101398,0.017020085988760977
101399,0.14882393689555934
101401,0.290303595877599
101412,0.023935255809501434
101426,0.06103392772041771
101427,0.24499795388435688
101428,0.18183199896872698
101429,0.15965744403451362
101434,0.024503077017500353
101440,0.2439579721806437
101448,0.07689789115131118
101449,0.08532667454402339
101465,0.014140821378234237
101467,0.025148477183508544
101472,0.09236004860963673
101478,0.1400548869516247
101497,0.04296042375181125
101504,0.032010570281635224
101547,0.015825874014876652
101548,0.10634760568859519
101555,0.06967852191365335
101570,0.010569919802776096
101572,0.04386458789016641
101578,0.03181502723746465
101580,0.11812076032140505
101588,0.08173780917896234
101602,0.033420735879571666
101610,0.10893202527831808
101614,0.026422688915805237
101616,0.015286988297199187
101643,0.09558687042402544
101644,0.06325118399368126
101649,0.03357839493003843
101650,0.08692968111957734
101665,0.011966192461582637
101667,0.08900494272465122
101669,0.07342135668980913
101674,0.10840029113197877
101675,0.008370603026978927
101678,0.0973992809487721
101682,0.014758199889799288
101686,0.026203614318117276
101697,0.2318045226908359
101700,0.36882051934009413
101711,0.026024624326174584
101714,0.08851312496611503
101715,0.25081132091419356
101728,0.019631956412824402
101732,0.052865719858031804
101757,0.13181441979589018
101758,0.02060839495663438
101759,0.06118138417816072
101762,0.015505007703431386
101764,0.06147911905692613
101780,0.189857780145735
101784,0.012412578375838356
101789,0.014583424472485288
101816,0.06607346517073966
101819,0.0431906995082994
101827,0.008433446613797954
101863,0.047326036640850874
101867,0.02487136388975055
101870,0.007957544854214299
101873,0.32293950355389456
101878,0.09784604987976385
101879,0.0519739874066461
101880,0.021775126268207223
101887,0.041600433183236904
